date,ticker,action,quantity,price,fees
2025-01-31,CASH,INTEREST,0.0,6.72,0.0
2025-01-31,VXUS,BUY,5.833545,96.27,0.56
2025-01-31,MSFT,BUY,6.915749,84.97,0.59
2025-01-31,XLE,BUY,4.35477,98.97,0.5
2025-01-31,TLT,BUY,2.933547,198.66,0.58
2025-01-31,BND,BUY,5.880483,127.57,0.75
2025-01-31,XLU,BUY,5.151,74.05,0.5
2025-01-31,NVDA,BUY,2.757479,13.5,0.5
2025-01-31,XLK,BUY,3.842685,69.8,0.5
2025-01-31,SPY,SELL,0.153803,363.64,0.5
2025-01-31,QQQ,SELL,0.594961,202.18,0.5
2025-01-31,AAPL,SELL,0.135158,42.84,0.5
2025-01-31,MSFT,SELL,0.306703,84.98,0.5
2025-02-28,CASH,DEPOSIT,0.0,4000.0,0.0
2025-02-28,CASH,INTEREST,0.0,6.58,0.0
2025-02-28,XLP,BUY,1.220731,88.73,0.5
2025-02-28,EEM,BUY,2.617073,51.63,0.5
2025-02-28,MSFT,BUY,7.72543,86.26,0.67
2025-02-28,VTI,BUY,3.273662,331.33,1.08
2025-02-28,XLF,BUY,5.263442,40.41,0.5
2025-02-28,QQQ,BUY,5.47965,176.82,0.97
2025-02-28,XLI,BUY,2.17567,73.02,0.5
2025-02-28,AAPL,BUY,6.10744,43.4,0.5
2025-03-31,CASH,DEPOSIT,0.0,4000.0,0.0
2025-03-31,CASH,INTEREST,0.0,11.6,0.0
2025-03-31,SPY,BUY,0.091055,385.06,0.5
2025-03-31,SCHD,BUY,6.819151,79.22,0.54
2025-03-31,XLF,BUY,3.522061,37.02,0.5
2025-03-31,XLB,BUY,7.592438,77.6,0.59
2025-03-31,GLD,BUY,4.701019,173.13,0.81
2025-03-31,IWM,BUY,4.383017,175.0,0.77
2025-03-31,IEF,BUY,2.355749,160.68,0.5
2025-03-31,XLU,BUY,4.568569,75.66,0.5
2025-03-31,VTI,DIVIDEND,0.0,279.52,0.0
2025-03-31,VXUS,DIVIDEND,0.0,269.78,0.0
2025-03-31,BND,DIVIDEND,0.0,289.21,0.0
2025-03-31,SPY,DIVIDEND,0.0,278.0,0.0
2025-03-31,QQQ,DIVIDEND,0.0,277.91,0.0
2025-03-31,VNQ,DIVIDEND,0.0,274.72,0.0
2025-03-31,SCHD,DIVIDEND,0.0,279.55,0.0
2025-03-31,AAPL,DIVIDEND,0.0,286.25,0.0
2025-03-31,MSFT,DIVIDEND,0.0,269.33,0.0
2025-04-30,CASH,DEPOSIT,0.0,4000.0,0.0
2025-04-30,CASH,INTEREST,0.0,6.68,0.0
2025-04-30,NVDA,BUY,12.084353,13.66,0.5
2025-04-30,XLY,BUY,0.941579,123.7,0.5
2025-04-30,XLU,BUY,8.806999,77.6,0.68
2025-04-30,XLE,BUY,1.318032,105.38,0.5
2025-04-30,QQQ,BUY,3.104838,185.11,0.57
2025-04-30,XLV,BUY,8.307709,98.93,0.82
2025-04-30,GOOGL,BUY,3.051774,68.87,0.5
2025-04-30,VTI,BUY,2.521341,352.76,0.89
2025-05-30,CASH,DEPOSIT,0.0,4000.0,0.0
2025-05-30,CASH,INTEREST,0.0,9.85,0.0
2025-05-30,VNQ,BUY,0.010757,126.47,0.5
2025-05-30,SPY,BUY,0.158026,359.63,0.5
2025-05-30,TSLA,BUY,14.436998,26.9,0.5
2025-05-30,QQQ,BUY,1.683081,202.92,0.5
2025-05-30,AMZN,BUY,20.303229,51.84,1.05
2025-05-30,VXUS,BUY,4.760726,93.55,0.5
2025-05-30,AAPL,BUY,21.536538,43.5,0.94
2025-05-30,XLI,BUY,4.209332,89.62,0.5
2025-06-30,CASH,DEPOSIT,0.0,4000.0,0.0
2025-06-30,CASH,INTEREST,0.0,5.11,0.0
2025-06-30,MSFT,BUY,1.596587,77.31,0.5
2025-06-30,SPY,BUY,0.640664,378.21,0.5
2025-06-30,AMZN,BUY,4.922066,49.42,0.5
2025-06-30,BND,BUY,0.205558,137.81,0.5
2025-06-30,XLF,BUY,20.078808,38.28,0.77
2025-06-30,SCHD,BUY,3.493328,81.23,0.5
2025-06-30,META,BUY,6.114741,148.78,0.91
2025-06-30,XLI,BUY,12.421924,80.55,1.0
2025-06-30,VTI,DIVIDEND,0.0,292.18,0.0
2025-06-30,VXUS,DIVIDEND,0.0,287.76,0.0
2025-06-30,BND,DIVIDEND,0.0,274.98,0.0
2025-06-30,SPY,DIVIDEND,0.0,275.3,0.0
2025-06-30,QQQ,DIVIDEND,0.0,295.25,0.0
2025-06-30,VNQ,DIVIDEND,0.0,272.11,0.0
2025-06-30,SCHD,DIVIDEND,0.0,300.43,0.0
2025-06-30,AAPL,DIVIDEND,0.0,274.99,0.0
2025-06-30,MSFT,DIVIDEND,0.0,290.38,0.0
2025-07-31,CASH,DEPOSIT,0.0,4000.0,0.0
2025-07-31,CASH,INTEREST,0.0,7.34,0.0
2025-07-31,VTI,BUY,1.211735,343.18,0.5
2025-07-31,MSFT,BUY,0.626282,86.66,0.5
2025-07-31,IEF,BUY,0.677435,158.29,0.5
2025-07-31,XLI,BUY,8.606781,76.44,0.66
2025-07-31,BRK-B,BUY,1.251035,225.76,0.5
2025-07-31,VNQ,BUY,11.106766,147.36,1.64
2025-07-31,IWM,BUY,0.070167,191.32,0.5
2025-07-31,META,BUY,2.741627,157.65,0.5
2025-08-29,CASH,DEPOSIT,0.0,4000.0,0.0
2025-08-29,CASH,INTEREST,0.0,7.47,0.0
2025-08-29,TSLA,BUY,33.634535,27.29,0.92
2025-08-29,SCHD,BUY,2.488692,81.54,0.5
2025-08-29,XLY,BUY,2.592901,121.02,0.5
2025-08-29,TLT,BUY,0.505153,205.14,0.5
2025-08-29,QQQ,BUY,2.118991,194.59,0.5
2025-08-29,XLF,BUY,9.852047,41.72,0.5
2025-08-29,XLV,BUY,1.903276,107.31,0.5
2025-08-29,EFA,BUY,11.530256,89.7,1.03
2025-09-30,CASH,DEPOSIT,0.0,4000.0,0.0
2025-09-30,CASH,INTEREST,0.0,8.33,0.0
2025-09-30,TLT,BUY,3.649292,212.54,0.78
2025-09-30,XLU,BUY,0.124708,79.09,0.5
2025-09-30,SPY,BUY,2.775805,340.52,0.95
2025-09-30,GLD,BUY,3.278306,192.62,0.63
2025-09-30,XLV,BUY,5.034375,124.37,0.63
2025-09-30,QQQ,BUY,1.300501,194.54,0.5
2025-09-30,AMZN,BUY,3.910239,53.61,0.5
2025-09-30,VXUS,BUY,1.637159,91.04,0.5
2025-09-30,VTI,DIVIDEND,0.0,283.84,0.0
2025-09-30,VXUS,DIVIDEND,0.0,286.25,0.0
2025-09-30,BND,DIVIDEND,0.0,286.82,0.0
2025-09-30,SPY,DIVIDEND,0.0,302.82,0.0
2025-09-30,QQQ,DIVIDEND,0.0,295.58,0.0
2025-09-30,VNQ,DIVIDEND,0.0,278.89,0.0
2025-09-30,SCHD,DIVIDEND,0.0,292.47,0.0
2025-09-30,AAPL,DIVIDEND,0.0,294.98,0.0
2025-09-30,MSFT,DIVIDEND,0.0,301.4,0.0
2025-10-31,CASH,DEPOSIT,0.0,4000.0,0.0
2025-10-31,CASH,INTEREST,0.0,11.16,0.0
2025-10-31,TSLA,BUY,5.572898,25.25,0.5
2025-10-31,GOOGL,BUY,2.912374,67.97,0.5
2025-10-31,TLT,BUY,4.962645,235.03,1.17
2025-10-31,EEM,BUY,3.074749,52.19,0.5
2025-10-31,XLE,BUY,2.764069,107.38,0.5
2025-10-31,SCHD,BUY,11.750489,87.87,1.03
2025-10-31,XLV,BUY,4.987454,115.31,0.58
2025-10-31,MSFT,BUY,0.341884,87.82,0.5
2025-11-28,CASH,DEPOSIT,0.0,4000.0,0.0
2025-11-28,CASH,INTEREST,0.0,7.29,0.0
2025-11-28,XLV,BUY,11.202149,113.22,1.27
2025-11-28,BND,BUY,3.453614,137.43,0.5
2025-11-28,NVDA,BUY,46.544938,13.1,0.61
2025-11-28,META,BUY,2.667657,163.9,0.5
2025-11-28,GOOGL,BUY,0.441469,78.41,0.5
2025-11-28,MSFT,BUY,1.684826,82.93,0.5
2025-11-28,EFA,BUY,4.601206,98.83,0.5
2025-11-28,XLU,BUY,2.336468,77.45,0.5
2025-12-31,CASH,DEPOSIT,0.0,4000.0,0.0
2025-12-31,CASH,INTEREST,0.0,8.85,0.0
2025-12-31,VXUS,BUY,8.508635,98.36,0.84
2025-12-31,SPY,BUY,0.258607,403.04,0.5
2025-12-31,EEM,BUY,6.581775,58.19,0.5
2025-12-31,AMZN,BUY,14.193804,52.76,0.75
2025-12-31,META,BUY,1.044461,160.79,0.5
2025-12-31,GOOGL,BUY,9.027989,67.0,0.6
2025-12-31,EFA,BUY,6.412902,101.24,0.65
2025-12-31,TLT,BUY,0.468845,223.86,0.5
2025-12-31,VTI,DIVIDEND,0.0,291.48,0.0
2025-12-31,VXUS,DIVIDEND,0.0,291.3,0.0
2025-12-31,BND,DIVIDEND,0.0,298.66,0.0
2025-12-31,SPY,DIVIDEND,0.0,291.63,0.0
2025-12-31,QQQ,DIVIDEND,0.0,295.34,0.0
2025-12-31,VNQ,DIVIDEND,0.0,317.0,0.0
2025-12-31,SCHD,DIVIDEND,0.0,293.53,0.0
2025-12-31,AAPL,DIVIDEND,0.0,292.42,0.0
2025-12-31,MSFT,DIVIDEND,0.0,289.52,0.0
2016-12-30,CASH,FEE,0.0,12.96,0.0
2020-09-30,CASH,FEE,0.0,23.39,0.0
2024-01-31,CASH,FEE,0.0,24.87,0.0
